acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0.00422,https://api.spotify.com/v1/audio-analysis/5DXGHZ3QDh0FcLXPMWTv9U,0.535,216294,0.856,5DXGHZ3QDh0FcLXPMWTv9U,0.0,3,0.0656,-5.055,0,0.0471,105.066,4,https://api.spotify.com/v1/tracks/5DXGHZ3QDh0FcLXPMWTv9U,audio_features,spotify:track:5DXGHZ3QDh0FcLXPMWTv9U,0.347
0.281,https://api.spotify.com/v1/audio-analysis/4nrPB8O7Y7wsOCJdgXkthe,0.842,214945,0.745,4nrPB8O7Y7wsOCJdgXkthe,2.61e-05,2,0.118,-4.231,0,0.0399,122.06,4,https://api.spotify.com/v1/tracks/4nrPB8O7Y7wsOCJdgXkthe,audio_features,spotify:track:4nrPB8O7Y7wsOCJdgXkthe,0.53
0.01,https://api.spotify.com/v1/audio-analysis/7McWmysIHN9hbfZjtNpYbd,0.82,260000,0.47,7McWmysIHN9hbfZjtNpYbd,0.68,1,0.06,-8.0,0,0.12,117.99,4,https://api.spotify.com/v1/tracks/7McWmysIHN9hbfZjtNpYbd,audio_features,spotify:track:7McWmysIHN9hbfZjtNpYbd,0.76
0.0578,https://api.spotify.com/v1/audio-analysis/0F7FA14euOIX8KcbEturGH,0.907,113000,0.53,0F7FA14euOIX8KcbEturGH,2.23e-06,1,0.101,-6.112,1,0.127,135.998,4,https://api.spotify.com/v1/tracks/0F7FA14euOIX8KcbEturGH,audio_features,spotify:track:0F7FA14euOIX8KcbEturGH,0.507
0.228,https://api.spotify.com/v1/audio-analysis/6pD0ufEQq0xdHSsRbg9LBK,0.569,194563,0.724,6pD0ufEQq0xdHSsRbg9LBK,0.0,6,0.27,-4.076,0,0.0474,83.118,4,https://api.spotify.com/v1/tracks/6pD0ufEQq0xdHSsRbg9LBK,audio_features,spotify:track:6pD0ufEQq0xdHSsRbg9LBK,0.562
0.263,https://api.spotify.com/v1/audio-analysis/6NYbDTmstd7JSUWl2hVBqR,0.918,229133,0.681,6NYbDTmstd7JSUWl2hVBqR,0.0,1,0.0615,-4.705,1,0.201,139.057,4,https://api.spotify.com/v1/tracks/6NYbDTmstd7JSUWl2hVBqR,audio_features,spotify:track:6NYbDTmstd7JSUWl2hVBqR,0.705
0.144,https://api.spotify.com/v1/audio-analysis/7BRD7x5pt8Lqa1eGYC4dzj,0.7,303440,0.425,7BRD7x5pt8Lqa1eGYC4dzj,0.879,7,0.083,-12.531,1,0.0529,110.015,4,https://api.spotify.com/v1/tracks/7BRD7x5pt8Lqa1eGYC4dzj,audio_features,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,0.521
0.619,https://api.spotify.com/v1/audio-analysis/0DWdj2oZMBFSzRsi2Cvfzf,0.587,197933,0.647,0DWdj2oZMBFSzRsi2Cvfzf,0.0,4,0.106,-3.385,0,0.327,90.123,4,https://api.spotify.com/v1/tracks/0DWdj2oZMBFSzRsi2Cvfzf,audio_features,spotify:track:0DWdj2oZMBFSzRsi2Cvfzf,0.686
0.163,https://api.spotify.com/v1/audio-analysis/0tgVpDi06FyKpA1z0VMD4v,0.599,263400,0.448,0tgVpDi06FyKpA1z0VMD4v,0.0,8,0.106,-6.312,1,0.0232,95.05,3,https://api.spotify.com/v1/tracks/0tgVpDi06FyKpA1z0VMD4v,audio_features,spotify:track:0tgVpDi06FyKpA1z0VMD4v,0.168
0.00776,https://api.spotify.com/v1/audio-analysis/5fwSHlTEWpluwOM0Sxnh5k,0.762,287120,0.766,5fwSHlTEWpluwOM0Sxnh5k,6.98e-05,7,0.128,-3.955,1,0.0343,130.001,4,https://api.spotify.com/v1/tracks/5fwSHlTEWpluwOM0Sxnh5k,audio_features,spotify:track:5fwSHlTEWpluwOM0Sxnh5k,0.442
0.000162,https://api.spotify.com/v1/audio-analysis/5T959TzqCHhlMdkbLPelkc,0.657,402403,0.701,5T959TzqCHhlMdkbLPelkc,0.866,6,0.0999,-8.183,0,0.0476,132.996,4,https://api.spotify.com/v1/tracks/5T959TzqCHhlMdkbLPelkc,audio_features,spotify:track:5T959TzqCHhlMdkbLPelkc,0.427
0.483,https://api.spotify.com/v1/audio-analysis/3dnP0JxCgygwQH9Gm7q7nb,0.668,165671,0.758,3dnP0JxCgygwQH9Gm7q7nb,1.89e-05,5,0.0837,-5.176,0,0.0332,147.989,3,https://api.spotify.com/v1/tracks/3dnP0JxCgygwQH9Gm7q7nb,audio_features,spotify:track:3dnP0JxCgygwQH9Gm7q7nb,0.834
0.0207,https://api.spotify.com/v1/audio-analysis/1vYXt7VSjH9JIM5oRRo7vA,0.671,176579,0.845,1vYXt7VSjH9JIM5oRRo7vA,0.0,11,0.329,-4.93,0,0.048,110.056,4,https://api.spotify.com/v1/tracks/1vYXt7VSjH9JIM5oRRo7vA,audio_features,spotify:track:1vYXt7VSjH9JIM5oRRo7vA,0.775
0.213,https://api.spotify.com/v1/audio-analysis/2UW7JaomAMuX9pZrjVpHAU,0.812,234353,0.479,2UW7JaomAMuX9pZrjVpHAU,1.21e-06,2,0.0756,-5.678,0,0.333,169.922,4,https://api.spotify.com/v1/tracks/2UW7JaomAMuX9pZrjVpHAU,audio_features,spotify:track:2UW7JaomAMuX9pZrjVpHAU,0.559
0.00598,https://api.spotify.com/v1/audio-analysis/52eIcoLUM25zbQupAZYoFh,0.625,270698,0.733,52eIcoLUM25zbQupAZYoFh,0.000983,2,0.375,-8.757,1,0.0488,172.09,4,https://api.spotify.com/v1/tracks/52eIcoLUM25zbQupAZYoFh,audio_features,spotify:track:52eIcoLUM25zbQupAZYoFh,0.244
0.578,https://api.spotify.com/v1/audio-analysis/46IZ0fSY2mpAiktS3KOqds,0.604,224695,0.366,46IZ0fSY2mpAiktS3KOqds,0.0,5,0.133,-7.519,1,0.0282,141.981,4,https://api.spotify.com/v1/tracks/46IZ0fSY2mpAiktS3KOqds,audio_features,spotify:track:46IZ0fSY2mpAiktS3KOqds,0.13
0.0993,https://api.spotify.com/v1/audio-analysis/1IHWl5LamUGEuP4ozKQSXZ,0.65,243717,0.715,1IHWl5LamUGEuP4ozKQSXZ,0.000291,5,0.126,-5.198,0,0.253,106.672,4,https://api.spotify.com/v1/tracks/1IHWl5LamUGEuP4ozKQSXZ,audio_features,spotify:track:1IHWl5LamUGEuP4ozKQSXZ,0.187
0.15,https://api.spotify.com/v1/audio-analysis/6HgWWaMu31KdOpEG5l28BG,0.83,223000,0.44,6HgWWaMu31KdOpEG5l28BG,0.0,3,0.1,-8.21,1,0.33,143.03,4,https://api.spotify.com/v1/tracks/6HgWWaMu31KdOpEG5l28BG,audio_features,spotify:track:6HgWWaMu31KdOpEG5l28BG,0.69
0.121,https://api.spotify.com/v1/audio-analysis/0V3wPSX9ygBnCm8psDIegu,0.633,200690,0.648,0V3wPSX9ygBnCm8psDIegu,2.62e-06,4,0.161,-6.645,1,0.062,96.888,4,https://api.spotify.com/v1/tracks/0V3wPSX9ygBnCm8psDIegu,audio_features,spotify:track:0V3wPSX9ygBnCm8psDIegu,0.49
0.0125,https://api.spotify.com/v1/audio-analysis/2tTmW7RDtMQtBk7m2rYeSw,0.621,198938,0.782,2tTmW7RDtMQtBk7m2rYeSw,0.033,2,0.23,-5.548,1,0.044,128.033,4,https://api.spotify.com/v1/tracks/2tTmW7RDtMQtBk7m2rYeSw,audio_features,spotify:track:2tTmW7RDtMQtBk7m2rYeSw,0.55
0.257,https://api.spotify.com/v1/audio-analysis/1aKvZDoLGkNMxoRYgkckZG,0.797,160688,0.668,1aKvZDoLGkNMxoRYgkckZG,0.0,6,0.0876,-5.819,1,0.0687,131.067,4,https://api.spotify.com/v1/tracks/1aKvZDoLGkNMxoRYgkckZG,audio_features,spotify:track:1aKvZDoLGkNMxoRYgkckZG,0.69
0.179,https://api.spotify.com/v1/audio-analysis/3cDyocF0Ibdfs1SFQk5cLZ,0.822,199947,0.711,3cDyocF0Ibdfs1SFQk5cLZ,1.46e-05,6,0.083,-4.943,1,0.0668,102.984,4,https://api.spotify.com/v1/tracks/3cDyocF0Ibdfs1SFQk5cLZ,audio_features,spotify:track:3cDyocF0Ibdfs1SFQk5cLZ,0.934
0.255,https://api.spotify.com/v1/audio-analysis/0R6NfOiLzLj4O5VbYSJAjf,0.751,172264,0.819,0R6NfOiLzLj4O5VbYSJAjf,0.0,11,0.236,-4.372,0,0.0409,131.842,3,https://api.spotify.com/v1/tracks/0R6NfOiLzLj4O5VbYSJAjf,audio_features,spotify:track:0R6NfOiLzLj4O5VbYSJAjf,0.697
0.252,https://api.spotify.com/v1/audio-analysis/5CCr8msaN3MhgqBoa9yWhH,0.696,131013,0.809,5CCr8msaN3MhgqBoa9yWhH,0.000128,5,0.248,-8.254,1,0.05,132.962,4,https://api.spotify.com/v1/tracks/5CCr8msaN3MhgqBoa9yWhH,audio_features,spotify:track:5CCr8msaN3MhgqBoa9yWhH,0.857
0.141,https://api.spotify.com/v1/audio-analysis/4iZ4pt7kvcaH6Yo8UoZ4s2,0.559,201800,0.551,4iZ4pt7kvcaH6Yo8UoZ4s2,0.0,5,0.11,-7.231,1,0.132,143.008,4,https://api.spotify.com/v1/tracks/4iZ4pt7kvcaH6Yo8UoZ4s2,audio_features,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,0.392
0.0562,https://api.spotify.com/v1/audio-analysis/05WVKTdZhlIMX4qqMLuo0f,0.72,197333,0.88,05WVKTdZhlIMX4qqMLuo0f,0.06,9,0.153,-2.834,1,0.101,180.011,4,https://api.spotify.com/v1/tracks/05WVKTdZhlIMX4qqMLuo0f,audio_features,spotify:track:05WVKTdZhlIMX4qqMLuo0f,0.463
0.183,https://api.spotify.com/v1/audio-analysis/5PyDJG7SQRgWXefgexqIge,0.755,265360,0.687,5PyDJG7SQRgWXefgexqIge,0.000177,8,0.125,-6.247,0,0.101,123.01,4,https://api.spotify.com/v1/tracks/5PyDJG7SQRgWXefgexqIge,audio_features,spotify:track:5PyDJG7SQRgWXefgexqIge,0.381
0.001,https://api.spotify.com/v1/audio-analysis/59NraMJsLaMCVtwXTSia8i,0.638,132359,0.717,59NraMJsLaMCVtwXTSia8i,1.79e-06,8,0.113,-5.804,1,0.0375,141.904,4,https://api.spotify.com/v1/tracks/59NraMJsLaMCVtwXTSia8i,audio_features,spotify:track:59NraMJsLaMCVtwXTSia8i,0.422
0.02,https://api.spotify.com/v1/audio-analysis/1BX4AeChvtZQTzh9ya2VmG,0.76,100000,0.8,1BX4AeChvtZQTzh9ya2VmG,0.38,11,0.25,-5.2,1,0.04,130.0,4,https://api.spotify.com/v1/tracks/1BX4AeChvtZQTzh9ya2VmG,audio_features,spotify:track:1BX4AeChvtZQTzh9ya2VmG,0.81
0.152,https://api.spotify.com/v1/audio-analysis/0cVyQfDyRnMJ0V3rjjdlU3,0.85,114234,0.699,0cVyQfDyRnMJ0V3rjjdlU3,0.0,0,0.32,-3.292,1,0.0776,114.481,4,https://api.spotify.com/v1/tracks/0cVyQfDyRnMJ0V3rjjdlU3,audio_features,spotify:track:0cVyQfDyRnMJ0V3rjjdlU3,0.915
0.15,https://api.spotify.com/v1/audio-analysis/4MjDJD8cW7iVeWInc2Bdyj,0.787,267194,0.621,4MjDJD8cW7iVeWInc2Bdyj,0.000402,4,0.58,-5.009,0,0.068,139.056,4,https://api.spotify.com/v1/tracks/4MjDJD8cW7iVeWInc2Bdyj,audio_features,spotify:track:4MjDJD8cW7iVeWInc2Bdyj,0.13
0.0577,https://api.spotify.com/v1/audio-analysis/3BJiF37kmX4HCfYSO7qBnQ,0.736,201990,0.62,3BJiF37kmX4HCfYSO7qBnQ,0.692,0,0.318,-8.481,0,0.11,150.026,4,https://api.spotify.com/v1/tracks/3BJiF37kmX4HCfYSO7qBnQ,audio_features,spotify:track:3BJiF37kmX4HCfYSO7qBnQ,0.959
0.12,https://api.spotify.com/v1/audio-analysis/23RoR84KodL5HWvUTneQ1w,0.671,231545,0.876,23RoR84KodL5HWvUTneQ1w,0.188,7,0.0823,-5.681,0,0.0352,129.998,4,https://api.spotify.com/v1/tracks/23RoR84KodL5HWvUTneQ1w,audio_features,spotify:track:23RoR84KodL5HWvUTneQ1w,0.964
0.0349,https://api.spotify.com/v1/audio-analysis/5b5cPscqVEMChvDqscVw26,0.812,209488,0.587,5b5cPscqVEMChvDqscVw26,2.64e-06,5,0.123,-4.483,0,0.0477,123.041,4,https://api.spotify.com/v1/tracks/5b5cPscqVEMChvDqscVw26,audio_features,spotify:track:5b5cPscqVEMChvDqscVw26,0.664
0.0215,https://api.spotify.com/v1/audio-analysis/28drn6tQo95MRvO0jQEo5C,0.64,228267,0.552,28drn6tQo95MRvO0jQEo5C,0.0,2,0.119,-5.679,1,0.129,144.941,4,https://api.spotify.com/v1/tracks/28drn6tQo95MRvO0jQEo5C,audio_features,spotify:track:28drn6tQo95MRvO0jQEo5C,0.112
0.0651,https://api.spotify.com/v1/audio-analysis/4b2fMv44GAYpsDSK4ihbsI,0.695,196467,0.789,4b2fMv44GAYpsDSK4ihbsI,1.39e-06,9,0.168,-2.05,1,0.0671,91.991,4,https://api.spotify.com/v1/tracks/4b2fMv44GAYpsDSK4ihbsI,audio_features,spotify:track:4b2fMv44GAYpsDSK4ihbsI,0.469
0.104,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,0.896,196653,0.586,0nbXyq5TXYPCO7pr3N8S4I,0.0,10,0.79,-6.687,0,0.0559,116.971,4,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,audio_features,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,0.642
0.0221,https://api.spotify.com/v1/audio-analysis/5Z9KJZvQzH6PFmb8SNkxuk,0.741,212353,0.691,5Z9KJZvQzH6PFmb8SNkxuk,0.0,10,0.0476,-7.395,0,0.0672,150.087,4,https://api.spotify.com/v1/tracks/5Z9KJZvQzH6PFmb8SNkxuk,audio_features,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,0.892
0.0229,https://api.spotify.com/v1/audio-analysis/48lxT5qJF0yYyf2z4wB4xW,0.788,144846,0.936,48lxT5qJF0yYyf2z4wB4xW,1.3e-06,9,0.311,-6.294,1,0.301,151.019,4,https://api.spotify.com/v1/tracks/48lxT5qJF0yYyf2z4wB4xW,audio_features,spotify:track:48lxT5qJF0yYyf2z4wB4xW,0.844
0.186,https://api.spotify.com/v1/audio-analysis/1Lo0QY9cvc8sUB2vnIOxDT,0.712,265493,0.603,1Lo0QY9cvc8sUB2vnIOxDT,0.0,8,0.115,-5.52,1,0.0262,97.994,4,https://api.spotify.com/v1/tracks/1Lo0QY9cvc8sUB2vnIOxDT,audio_features,spotify:track:1Lo0QY9cvc8sUB2vnIOxDT,0.67
0.0841,https://api.spotify.com/v1/audio-analysis/0kdqcbwei4MDWFEX5f33yG,0.853,168136,0.822,0kdqcbwei4MDWFEX5f33yG,0.00985,6,0.166,-6.836,0,0.246,157.013,4,https://api.spotify.com/v1/tracks/0kdqcbwei4MDWFEX5f33yG,audio_features,spotify:track:0kdqcbwei4MDWFEX5f33yG,0.746
0.863,https://api.spotify.com/v1/audio-analysis/5ncErj7HWEU2LfGrtw7Jb0,0.665,134002,0.251,5ncErj7HWEU2LfGrtw7Jb0,0.889,2,0.0837,-12.096,1,0.0435,172.027,4,https://api.spotify.com/v1/tracks/5ncErj7HWEU2LfGrtw7Jb0,audio_features,spotify:track:5ncErj7HWEU2LfGrtw7Jb0,0.716
0.552,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,0.76,158040,0.478,3KkXRkHbMCARz0aVfEt68P,0.0,2,0.0703,-5.574,1,0.0467,89.908,4,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,audio_features,spotify:track:3KkXRkHbMCARz0aVfEt68P,0.913
0.0462,https://api.spotify.com/v1/audio-analysis/542TtWyqogPAA8NGKhSkng,0.518,208000,0.668,542TtWyqogPAA8NGKhSkng,2.62e-06,0,0.103,-6.318,1,0.027,82.018,4,https://api.spotify.com/v1/tracks/542TtWyqogPAA8NGKhSkng,audio_features,spotify:track:542TtWyqogPAA8NGKhSkng,0.461
0.64,https://api.spotify.com/v1/audio-analysis/040I32EKLxQrkuxQu1pqvT,0.557,186192,0.577,040I32EKLxQrkuxQu1pqvT,0.0,1,0.104,-7.514,1,0.027,89.111,4,https://api.spotify.com/v1/tracks/040I32EKLxQrkuxQu1pqvT,audio_features,spotify:track:040I32EKLxQrkuxQu1pqvT,0.328
0.0555,https://api.spotify.com/v1/audio-analysis/393Fb8MCu1sC2dPHGlBDyt,0.823,168768,0.571,393Fb8MCu1sC2dPHGlBDyt,0.819,0,0.0804,-8.145,1,0.125,129.975,4,https://api.spotify.com/v1/tracks/393Fb8MCu1sC2dPHGlBDyt,audio_features,spotify:track:393Fb8MCu1sC2dPHGlBDyt,0.456
0.0622,https://api.spotify.com/v1/audio-analysis/0pqnGHJpmpxLKifKRmU6WP,0.776,204347,0.78,0pqnGHJpmpxLKifKRmU6WP,0.0,10,0.081,-4.374,0,0.128,124.949,4,https://api.spotify.com/v1/tracks/0pqnGHJpmpxLKifKRmU6WP,audio_features,spotify:track:0pqnGHJpmpxLKifKRmU6WP,0.666
0.314,https://api.spotify.com/v1/audio-analysis/59nOXPmaKlBfGMDeOVGrIK,0.463,189893,0.642,59nOXPmaKlBfGMDeOVGrIK,0.0,1,0.0686,-4.474,1,0.34,83.389,4,https://api.spotify.com/v1/tracks/59nOXPmaKlBfGMDeOVGrIK,audio_features,spotify:track:59nOXPmaKlBfGMDeOVGrIK,0.339
0.0186,https://api.spotify.com/v1/audio-analysis/6wsqVwoiVH2kde4k4KKAFU,0.927,211582,0.619,6wsqVwoiVH2kde4k4KKAFU,0.0,5,0.104,-4.441,0,0.0539,117.995,4,https://api.spotify.com/v1/tracks/6wsqVwoiVH2kde4k4KKAFU,audio_features,spotify:track:6wsqVwoiVH2kde4k4KKAFU,0.817
0.00412,https://api.spotify.com/v1/audio-analysis/4GvEuYAfJlICR2SpMDaBxQ,0.84,172774,0.597,4GvEuYAfJlICR2SpMDaBxQ,0.000129,8,0.0903,-7.602,0,0.0615,98.036,4,https://api.spotify.com/v1/tracks/4GvEuYAfJlICR2SpMDaBxQ,audio_features,spotify:track:4GvEuYAfJlICR2SpMDaBxQ,0.493
0.111,https://api.spotify.com/v1/audio-analysis/0wHFktze2PHC5jDt3B17DC,0.902,173948,0.582,0wHFktze2PHC5jDt3B17DC,3.18e-06,5,0.111,-5.902,0,0.109,107.005,4,https://api.spotify.com/v1/tracks/0wHFktze2PHC5jDt3B17DC,audio_features,spotify:track:0wHFktze2PHC5jDt3B17DC,0.332
0.0316,https://api.spotify.com/v1/audio-analysis/42VsgItocQwOQC3XWZ8JNA,0.569,191701,0.882,42VsgItocQwOQC3XWZ8JNA,0.0,3,0.142,-2.777,0,0.06,148.038,4,https://api.spotify.com/v1/tracks/42VsgItocQwOQC3XWZ8JNA,audio_features,spotify:track:42VsgItocQwOQC3XWZ8JNA,0.201
0.00327,https://api.spotify.com/v1/audio-analysis/52RgkUwQNKjh3iHhxV3rfZ,0.573,178188,0.768,52RgkUwQNKjh3iHhxV3rfZ,0.019,0,0.344,-5.906,1,0.0333,120.991,4,https://api.spotify.com/v1/tracks/52RgkUwQNKjh3iHhxV3rfZ,audio_features,spotify:track:52RgkUwQNKjh3iHhxV3rfZ,0.155
0.622,https://api.spotify.com/v1/audio-analysis/4EZ2yyOAYGrULjAaV97mnG,0.876,117981,0.197,4EZ2yyOAYGrULjAaV97mnG,0.0291,10,0.288,-13.987,0,0.0798,57.028,4,https://api.spotify.com/v1/tracks/4EZ2yyOAYGrULjAaV97mnG,audio_features,spotify:track:4EZ2yyOAYGrULjAaV97mnG,0.738
0.0826,https://api.spotify.com/v1/audio-analysis/4h9wh7iOZ0GGn8QVp4RAOB,0.704,148486,0.797,4h9wh7iOZ0GGn8QVp4RAOB,0.000745,0,0.0546,-5.927,1,0.0475,139.994,4,https://api.spotify.com/v1/tracks/4h9wh7iOZ0GGn8QVp4RAOB,audio_features,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,0.825
0.0776,https://api.spotify.com/v1/audio-analysis/54zcJnb3tp9c5OVKREZ1Is,0.634,154375,0.725,54zcJnb3tp9c5OVKREZ1Is,0.0,5,0.211,-4.945,0,0.0587,159.845,4,https://api.spotify.com/v1/tracks/54zcJnb3tp9c5OVKREZ1Is,audio_features,spotify:track:54zcJnb3tp9c5OVKREZ1Is,0.795
2.47e-05,https://api.spotify.com/v1/audio-analysis/0HxZWYkoh2hmbD1uqlMHMH,0.192,272200,0.936,0HxZWYkoh2hmbD1uqlMHMH,0.92,11,0.14,-8.936,0,0.112,103.665,5,https://api.spotify.com/v1/tracks/0HxZWYkoh2hmbD1uqlMHMH,audio_features,spotify:track:0HxZWYkoh2hmbD1uqlMHMH,0.14
0.174,https://api.spotify.com/v1/audio-analysis/4jPy3l0RUwlUI9T5XHBW2m,0.701,140533,0.716,4jPy3l0RUwlUI9T5XHBW2m,0.0,7,0.324,-3.671,0,0.0361,91.007,4,https://api.spotify.com/v1/tracks/4jPy3l0RUwlUI9T5XHBW2m,audio_features,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,0.732
0.0112,https://api.spotify.com/v1/audio-analysis/5QDLhrAOJJdNAmCTJ8xMyW,0.746,199054,0.765,5QDLhrAOJJdNAmCTJ8xMyW,0.0,6,0.0936,-4.41,0,0.0993,114.044,4,https://api.spotify.com/v1/tracks/5QDLhrAOJJdNAmCTJ8xMyW,audio_features,spotify:track:5QDLhrAOJJdNAmCTJ8xMyW,0.737
0.0337,https://api.spotify.com/v1/audio-analysis/3Zn3fJ40kuNDLtGZ5TCOqa,0.706,63000,0.802,3Zn3fJ40kuNDLtGZ5TCOqa,0.102,2,0.332,-5.628,1,0.09,140.186,4,https://api.spotify.com/v1/tracks/3Zn3fJ40kuNDLtGZ5TCOqa,audio_features,spotify:track:3Zn3fJ40kuNDLtGZ5TCOqa,0.484
0.751,https://api.spotify.com/v1/audio-analysis/7qEHsqek33rTcFNT9PFqLf,0.501,182161,0.405,7qEHsqek33rTcFNT9PFqLf,0.0,1,0.105,-5.679,1,0.0319,109.891,4,https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf,audio_features,spotify:track:7qEHsqek33rTcFNT9PFqLf,0.446
0.84,https://api.spotify.com/v1/audio-analysis/7txjUEY6McJDJKqIo1Rxjp,0.75,170000,0.48,7txjUEY6McJDJKqIo1Rxjp,0.0,11,0.1,-8.89,1,0.12,143.87,4,https://api.spotify.com/v1/tracks/7txjUEY6McJDJKqIo1Rxjp,audio_features,spotify:track:7txjUEY6McJDJKqIo1Rxjp,0.35
0.34,https://api.spotify.com/v1/audio-analysis/0QHEIqNKsMoOY5urbzN48u,0.834,134256,0.522,0QHEIqNKsMoOY5urbzN48u,1.59e-06,10,0.0783,-3.574,1,0.0703,145.035,4,https://api.spotify.com/v1/tracks/0QHEIqNKsMoOY5urbzN48u,audio_features,spotify:track:0QHEIqNKsMoOY5urbzN48u,0.854
0.24,https://api.spotify.com/v1/audio-analysis/5ZIutM1j68M7DIjiikuCXR,0.852,85649,0.964,5ZIutM1j68M7DIjiikuCXR,0.00292,1,0.127,-2.206,1,0.123,115.918,4,https://api.spotify.com/v1/tracks/5ZIutM1j68M7DIjiikuCXR,audio_features,spotify:track:5ZIutM1j68M7DIjiikuCXR,0.247
0.221,https://api.spotify.com/v1/audio-analysis/2gKNWPBrI2IRBl2RRUtoEb,0.785,260178,0.709,2gKNWPBrI2IRBl2RRUtoEb,3.28e-06,5,0.144,-6.953,1,0.0808,95.04,4,https://api.spotify.com/v1/tracks/2gKNWPBrI2IRBl2RRUtoEb,audio_features,spotify:track:2gKNWPBrI2IRBl2RRUtoEb,0.818
0.154,https://api.spotify.com/v1/audio-analysis/1kuGVB7EU95pJObxwvfwKS,0.484,219724,0.53,1kuGVB7EU95pJObxwvfwKS,0.0,5,0.263,-5.821,1,0.0538,136.848,4,https://api.spotify.com/v1/tracks/1kuGVB7EU95pJObxwvfwKS,audio_features,spotify:track:1kuGVB7EU95pJObxwvfwKS,0.323
0.634,https://api.spotify.com/v1/audio-analysis/5mJcnekfy4DEpAZ6uAHM7Y,0.747,133360,0.948,5mJcnekfy4DEpAZ6uAHM7Y,0.0,10,0.149,-3.386,0,0.174,135.887,4,https://api.spotify.com/v1/tracks/5mJcnekfy4DEpAZ6uAHM7Y,audio_features,spotify:track:5mJcnekfy4DEpAZ6uAHM7Y,0.798
0.632,https://api.spotify.com/v1/audio-analysis/5It2zTddJBWlY06AVg2RnB,0.593,201485,0.7,5It2zTddJBWlY06AVg2RnB,2.05e-05,0,0.11,-8.788,0,0.124,75.125,4,https://api.spotify.com/v1/tracks/5It2zTddJBWlY06AVg2RnB,audio_features,spotify:track:5It2zTddJBWlY06AVg2RnB,0.731
0.551,https://api.spotify.com/v1/audio-analysis/26b3oVLrRUaaybJulow9kz,0.573,184791,0.422,26b3oVLrRUaaybJulow9kz,1.31e-05,10,0.102,-7.621,0,0.0678,124.357,5,https://api.spotify.com/v1/tracks/26b3oVLrRUaaybJulow9kz,audio_features,spotify:track:26b3oVLrRUaaybJulow9kz,0.693
0.0225,https://api.spotify.com/v1/audio-analysis/7roNba8ZxkaG1uxfPgL3Py,0.896,202312,0.978,7roNba8ZxkaG1uxfPgL3Py,0.382,5,0.121,-0.055,0,0.0549,140.013,4,https://api.spotify.com/v1/tracks/7roNba8ZxkaG1uxfPgL3Py,audio_features,spotify:track:7roNba8ZxkaG1uxfPgL3Py,0.788
0.03,https://api.spotify.com/v1/audio-analysis/7aAsHRZr3FaBxXk6Hw7m2s,0.67,297000,0.57,7aAsHRZr3FaBxXk6Hw7m2s,0.01,7,0.15,-10.33,0,0.03,136.01,4,https://api.spotify.com/v1/tracks/7aAsHRZr3FaBxXk6Hw7m2s,audio_features,spotify:track:7aAsHRZr3FaBxXk6Hw7m2s,0.5
0.0375,https://api.spotify.com/v1/audio-analysis/331l3xABO0HMr1Kkyh2LZq,0.681,149668,0.714,331l3xABO0HMr1Kkyh2LZq,0.0,1,0.232,-4.617,0,0.0309,129.976,4,https://api.spotify.com/v1/tracks/331l3xABO0HMr1Kkyh2LZq,audio_features,spotify:track:331l3xABO0HMr1Kkyh2LZq,0.554
0.495,https://api.spotify.com/v1/audio-analysis/7vbVhQoHCBbPuo32I5MtsK,0.798,176313,0.49,7vbVhQoHCBbPuo32I5MtsK,0.0,11,0.0693,-7.076,1,0.0486,110.011,4,https://api.spotify.com/v1/tracks/7vbVhQoHCBbPuo32I5MtsK,audio_features,spotify:track:7vbVhQoHCBbPuo32I5MtsK,0.738
0.583,https://api.spotify.com/v1/audio-analysis/3tt9i3Hhzq84dPS8H7iSiJ,0.835,162638,0.679,3tt9i3Hhzq84dPS8H7iSiJ,1.98e-06,7,0.218,-5.329,0,0.0364,124.98,4,https://api.spotify.com/v1/tracks/3tt9i3Hhzq84dPS8H7iSiJ,audio_features,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,0.85
0.0851,https://api.spotify.com/v1/audio-analysis/7asHKSY5IKnYD5TDabFxno,0.899,222108,0.943,7asHKSY5IKnYD5TDabFxno,0.000576,0,0.0766,-2.709,1,0.089,132.031,4,https://api.spotify.com/v1/tracks/7asHKSY5IKnYD5TDabFxno,audio_features,spotify:track:7asHKSY5IKnYD5TDabFxno,0.875
